eric_mazur,Eric Mazur,http://mazur.harvard.edu,"Physicist, educator, author, lecturer, Harvard professor, founder SiOnyx & Learning Catalytics, developer of Peer Instruction, early adopter of new technologies",http://a0.twimg.com/profile_images/2464356171/6ex710h1n8t62lqeyafc_normal.jpeg
davidjmalan,David J. Malan,,,http://a0.twimg.com/sticky/default_profile_images/default_profile_5_normal.png
cs50,Computer Science 50,http://www.cs50.net/,This is CS50.,http://a0.twimg.com/profile_images/2427035324/0zgebs4i06erfsstdyhg_normal.jpeg
jilliancyork,Jillian C. York,http://jilliancyork.com,Work: @EFF @globalvoices @advox @AJEnglish. Views are my own.,http://a0.twimg.com/profile_images/2511884072/uurqvlpfhx74xmyj4izl_normal.png
OpenNet,OpenNet Initiative,http://opennet.net,"ONI's aim is to investigate, expose and analyze Internet filtering and surveillance practices in a credible and non-partisan fashion",http://a0.twimg.com/profile_images/293831448/oni_profilepic_normal.png
Herdict,Herdict,http://herdict.org,Herdict helps users determine Internet inaccessibility around the world. A project of the @BerkmanCenter for Internet & Society at @Harvard.,http://a0.twimg.com/profile_images/89308026/herdictshirtbgweb_normal.png
zhirji1,Zehra,http://whereintheworldiszehra.blogspot.com/,,http://a0.twimg.com/profile_images/677943726/Photo_3_normal.jpg
chrissoucy,Chris Soucy,,"It's about WORK...find it, do it, improve it, enjoy it, live it, and love it",http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png
MGHAcademy,Mass General Academy,http://www.mghacademy.org,"World-renowned education in #mentalhealth, #oncology, #veterans #health, #CBT & more.",http://a0.twimg.com/profile_images/136189984/mgh_crest_normal.gif
mikepetroff,Mike Petroff,http://www.mikepetroff.com,"Digital Content Strategist at @Harvard University.
Content strategy, social web. Creator of @WhoToFollowEDU & @edutweetups.    [tweets are my own]",http://a0.twimg.com/profile_images/2688814817/97244cad6f58749b9519b7cb078fddd7_normal.jpeg
HarvardPerks,Outings & Innings,https://outingsandinnings.harvard.edu,"Connecting Harvard staff/ faculty/ retirees to some of the best events, discounts & fun across Grtr Boston & beyond",http://a0.twimg.com/profile_images/506869895/outings_innings_normal.jpg
perryhewitt,Perry Hewitt,http://perryhewitt.com,"making things happen through digital, social & mobile technologies ::
CDO @harvard ::
tweets my own",http://a0.twimg.com/profile_images/1927589454/Hewitt_SXSW_March_2012_normal.png
jeffreyamiron,Jeffrey A. Miron,http://jeffreymiron.com,I'm a Senior Lecturer and Director of Undergraduate Studies in the Department of Economics at Harvard University and a Senior Fellow at the Cato Institute. ,http://a0.twimg.com/profile_images/381543871/smaller_of_eric_s_crop_normal
nfergus,Niall Ferguson,http://www.niallferguson.com,"Historian, writer, broadcaster, and Harvard professor. Latest book is Civilization: The West and the Rest (Penguin)",http://a0.twimg.com/profile_images/274431697/Ferguson_website_shot_normal.jpg
coniferr,Constance Rinaldo,,"Librarian with a passion for natural history & making information accessible & open; Ernst Mayr Library, MCZ, Harvard & Biodiversity Heritage Library ",http://a0.twimg.com/profile_images/2198833773/IMG_0663_normal.JPG
TheCrimCrusader,The Crimson Crusader,http://thecrimsoncrusader.wordpress.com/,"Welcome to the Twitter home of the Crimson Crusader! Please check out the website linked above.
",http://a3.twimg.com/profile_images/706548978/CrimsonCrusader_square_normal.jpg
derekflanzraich,Derek Flanzraich,,,http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png
HarvardForHaiti,Harvard for Haiti,http://www.facebook.com/group.php?gid=255331403276,"Students, staff, faculty and researchers across Harvard supporting Haiti and Haitians in their efforts to rebuild and take over their future",http://a0.twimg.com/profile_images/1212906851/h4h-tiny_normal.PNG
chicklitMD,Chick Lit MD | Jenn,http://www.chicklitmd.com,Medical/ Health writer. I write about health with a humerus spin. lol get it?!?! Please follow my new hangle @jenniferadaeze,http://a0.twimg.com/profile_images/787098986/Cbow_normal.jpg
americanrep,The A.R.T.,http://www.americanrepertorytheater.org,"Expanding the boundaries of theater. The American Repertory Theater; Artistic Director, Diane Paulus. Tweeted by Jared Fine (@spinjared).",http://a0.twimg.com/profile_images/251769524/magblk_normal.jpeg
kerryisrael,Kerry Israel,,I've got my A machines on the table.,http://a0.twimg.com/profile_images/1558327154/flower_normal.jpg
omphaloskepsis,Loto Phagus,,Don't bother me.  I'm gazing.,http://a0.twimg.com/profile_images/1726494138/529px-Human_navel__female_normal.jpg
jdunns4,Jeff Dunn,http://twitter.com/jdunns4,Eating fried donut bacon and egg burgers...every day.,http://a0.twimg.com/profile_images/498989836/burger_normal.jpg
harvardwww,Harvard W3 Group,http://w3.abcd.harvard.edu/,Harvard Web Design/Development group dedicated to keeping the university up to date with the latest web technology and emerging best practices.,http://a0.twimg.com/profile_images/541848338/harvardwww_normal.png
HarvardBaseball,Harvard Baseball,http://www.friendsofjaclyn.net,Official Twitter account of the Harvard Baseball team. #callusmaybe,http://a0.twimg.com/profile_images/2452678823/fqg3lsao7ncoeyh0qvvd_normal.jpeg
HBSClubDC,HBS Club of DC,http://www.hbsclubwdc.net,"This is a volunteer-run page and is not managed by Harvard Business School (HBS). @HBSClubDC brings you HBS Club and alumni news from Washington, DC.",http://a0.twimg.com/profile_images/1366371558/twitter-CLUB-WashingtonDC_normal.jpg
HarvardMagAbby,Abby Williamson,http://www.harvardmagazine.com,"New England Advertising Manager for Harvard Magazine- Harvard University's Alumni Publication- Reaching Over 88,000 Alumni, Faculty and Staff around Boston.",http://a3.twimg.com/profile_images/139297857/AbbyFacebookHeadshot_normal.jpg
mollyfitz,Molly Fitzpatrick,http://favstar.fm/users/mollyfitz,Aspiring costumed historical interpreter.,http://a0.twimg.com/profile_images/2398784865/lto8p7sfiuxkcjjhb3ai_normal.png
HBRexchange,HBR Exchange,http://hbr.org,Engage with business pros throughout the Twitterverse. This is the place to create and debate cutting-edge ideas.,http://a0.twimg.com/profile_images/777295335/HBRexchangeIcon032610_normal.png
harvardpolitics,Harvard Politics,http://hpronline.org,The Harvard Political Review is Americas preeminent undergraduate journal of politics and public policy.,http://a0.twimg.com/profile_images/1871531971/Twitter_2_normal.png
airabak,Amy K.,,"Law and public policy student. Social media, technology, innovation, politics, health policy, international development, and human rights.",http://a0.twimg.com/profile_images/745056894/2_normal.jpg
lenachen,Lena Chen,http://lenachen.com,Former @Harvard sex blogger (SexAndTheIvy.com) and walking case study on bad publicity. I talk gender politics and bedroom antics on @gURLdotcom and @Bedsider.,http://a0.twimg.com/profile_images/1650739648/twitter_normal.png
HarvardVegan,Maynard S. Clark,http://www.LinkedIn.com/in/maynardclark,"Making connections for plant-based diets; vegan most of my life, and associated with Harvard since grad school there: http://www.facebook.com/MaynardSClark",http://a0.twimg.com/profile_images/286448277/n585051106_1101245_4508_normal.jpg
reallyroger,Scott Lozier,http://slozier.drupalgardens.com,I'm Scott. Eco Junkie. Bike Rider. Web Developer. Drupal Nut. ,http://a0.twimg.com/profile_images/322703604/Photo_5_2_normal.jpg
mslagh,Mike Slagh,,Out of hibernation.,http://a0.twimg.com/profile_images/2004582495/Untitled33_normal.png
NaveenSrivatsa,Naveen Srivatsa,http://www.linkedin.com/in/naveensrivatsa,,http://a0.twimg.com/profile_images/1745313225/IMG_0625edited2_normal.jpg
jvmite,Julia Mitelman,,"Innovator, Entrepreneur, Designer",http://a0.twimg.com/profile_images/1631018791/358c039__1__normal.jpg
HarvardCMESOC,CMES Outreach Center,http://cmes.hmdc.harvard.edu/outreach,The Outreach Center draws on the Harvard community to promote a critical understanding of the Middle East region for educators and the general public.,http://a0.twimg.com/profile_images/1137983553/CMES_Logo_Large_normal.jpg
HarvardMD2B,Andy Moriano,http://splittailgolf.blogspot.com/,http://splittailgolf.blogspot.com,http://a0.twimg.com/profile_images/250444383/one_normal.jpg
andrewtrott,Andrew Trott,http://www.andrewtrott.com,"really, really like cargo shorts",http://a0.twimg.com/profile_images/226430415/andrew_normal.jpg
harvardislamic,PABT Islamic Studies,http://www.islamicstudies.harvard.edu/,The Prince Alwaleed Bin Talal Islamic Studies Program at @Harvard University bridges gaps in understanding #Islam & explores its diverse histories and cultures.,http://a0.twimg.com/profile_images/2326487434/trwrx346kf766wpvf5an_normal.jpeg
davidod,David O Donoghue,http://www.bdifferent.ie,"Digital Marketing Exec with JustEat.ie, Director @bdifferentIE & Audio Geek. Love penguins, tea, jaffa cakes & have a turtle called Dora. Views my own  ",http://a0.twimg.com/profile_images/2682875455/582a0ccec1b5102d6ca26a2c319a1664_normal.jpeg
chenbfang,Chen Fang,http://bing.com,"Core UX Program Manager at Bing. Harvard economics and computer science concentrator. Designer, entrepreneur, and something of a dreamer.",http://a0.twimg.com/profile_images/1874956711/23535353_normal.png
giaynelcordero,Giaynel Cordero,,"Residence: Cambridge, MA~
School: Harvard University~
Occupancy: Student~
Making it work since 1992.",http://a1.twimg.com/profile_images/622534822/3009_80326627749_555757749_2182660_6359126_n_normal.jpg
mpsechrist,Michael Sechrist,,"ICT Research Fellow, Belfer Center for Science and International Affairs, Harvard Kennedy School",http://a0.twimg.com/profile_images/625826276/Dubai_ATVing_normal.jpg
DigiLiteracy,DigiLit,http://www.DigiLiteracy.org,Digital Literacy Project (DigiLit) is a non-profit and Harvard student organization. We provide laptops and computer classes for schools around the world.,http://a0.twimg.com/profile_images/1093014486/Screen_shot_2010-08-01_at_10.50.29_AM_normal.png
greenharvard,Sustainable Harvard,http://green.harvard.edu,Making Harvard University greener and healthier one tweet at a time. Managed by Office for Sustainability.,http://a0.twimg.com/profile_images/1879257378/greenshield_normal.jpg
bigwigwade,Bigwig Wade,,,http://s.twimg.com/a/1289849896/images/default_profile_5_normal.png
letsgotravel,Let's Go Travel,http://www.letsgo.com/,"Adventure-loving, budget-savvy travelers turn to Lets Go for the freshest coverage, insider tips, and an authentic perspective.",http://a0.twimg.com/profile_images/2507584189/ifg23vnogtrw8dqu8ut6_normal.png
GustavoEspada,Gustavo Espada,,,http://a0.twimg.com/profile_images/2529972227/gdrPPxbL_normal
DavidLeBoeuf,David LeBoeuf,http://www.linkedin.com/in/davidleboeuf,"Campaign Manager for @ElectJimODay, @Harvard student,  Member of the @MassDems State Committee and Ward 6 Chair of @DemsWorcester. Views here are my own. ",http://a0.twimg.com/profile_images/2338672427/o1csb74htqvmez48t1vh_normal.jpeg
selminkaratas,Selmin Karatas,,,http://a0.twimg.com/sticky/default_profile_images/default_profile_2_normal.png
HarvardSmiles,Harvard Smiles,,,http://a0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png
stat110,Joe Blitzstein,http://stat110.net,"Statistician and statistics professor at Harvard; fan of probability, paradoxes, puzzles, and pizza; and combinatorics, chess, cats, and chocolate.",http://a0.twimg.com/profile_images/1360113908/Stat110Picture_normal.jpg
harvartmuseums,Harvard Art Museums,http://www.harvardartmuseums.org,"The Harvard Art Museums, among the worlds leading art institutions, include the Fogg, Busch-Reisinger, and Arthur M. Sackler museums.",http://a0.twimg.com/profile_images/1924790481/H_75_normal.jpg
hlsa,HLSA ,http://www.hlsa.org,"Founded  in 1886, the Harvard Law School Association (HLSA) is the alumni organization of Harvard Law School. Students and alumni are members--no dues to pay.",http://a0.twimg.com/profile_images/1301945418/HLSA_125th_logo_T_normal.jpg
StartupTribe,Startup Tribe,http://www.startuptribe.com,A community of committed entrepreneurs at Harvard Business School.,http://a0.twimg.com/profile_images/1376373427/cover_medium_normal.jpg
badboyboyce,Peter Boyce,http://www.pboyce.com,Hustlin' #Harvard student from NYC | @Skillshare evangelist | Living life with a bias towards action | @nataliazarina is my partner-in-crime,http://a0.twimg.com/profile_images/1736585624/HaLongBay_Profile_Thumbnail_normal.jpg
SemiticMuseum,Semitic Museum,http://www.semiticmuseum.fas.harvard.edu/,"The Semitic Museum at Harvard University, founded in 1889, houses over 40,000 Near Eastern artifacts.",http://a0.twimg.com/profile_images/2260513636/mummy.profile_crop_normal.jpg
petridishes,Alexandra Petri,http://www.washingtonpost.com/blogs/compost,"Daily topical humor blogger/weekly columnist for @WashingtonPost, occasional playwright! Once I speed dated at a Star Wars convention.",http://a0.twimg.com/profile_images/1781208687/jeopardy2_normal.JPG
BrandonGeller,Brandon Geller,http://www.green.harvard.edu/rep/,One dude tryin' to make Harvard a greener place.,http://a0.twimg.com/profile_images/221873919/n12870_31976528_9107_normal.jpg
hseas,Harvard SEAS,http://www.seas.harvard.edu,"Harvard School of Engineering and Applied Sciences. We connect & integrate Harvards teaching & research efforts in engineering, applied sciences, & technology.",http://a0.twimg.com/profile_images/1212967976/Shield_normal.jpg
hugovanvuuren,Hugo,http://www.hugovanvuuren.com,Born and raised in South Africa. Educated in North America. Building bridges and experimenting at intersections @Xfund EIR @hseas,http://a0.twimg.com/profile_images/2627439138/hzy4hocbq4nrh58toehq_normal.jpeg
pmphlt,Stuart Shieber,http://www.occasionalpamphlet.com/,Harvard computer science prof interested in scholarly communication.,http://a0.twimg.com/profile_images/695979704/sms-side-small_normal.png
zappos,Zappos.com CEO -Tony,http://www.deliveringhappiness.com/,"deliveringhappiness.com
www.zappos.com",http://a0.twimg.com/profile_images/52942196/tony_CEO_normal.gif
erezaterez,Erez Lieberman Aiden,http://www.erez.com,Fellow at the Harvard Society of Fellows.,http://a0.twimg.com/profile_images/1192063397/erezpicsquare_normal.jpg
MiddleEast_HKS,Mid East Initiative,http://www.hks.harvard.edu/middleeast,The Middle East Initiative seeks to deepen Harvard Kennedy School's relationship with the Middle East by sponsoring programs and outreach efforts.,http://a0.twimg.com/profile_images/1330349290/maroon_tile_normal.jpg
mrutter,mrutter,,,http://a0.twimg.com/profile_images/101699686/n34216_3339_normal.jpg
dobroswamp,George E. Clark,http://geoclark.com/music,"On the resonator guitar, music, & other stuff. I'm a writer & versificator, and a research librarian. See also my resonator merch at http://wixward.com.",http://a0.twimg.com/profile_images/1356032915/gec2010_sepia_normal.jpg
scottisasian,scotty,,Harvard undergrad & volleyball player.,http://a3.twimg.com/profile_images/1263853824/032610_Yim_Scott_105_140_normal.jpg
HBSSEI,HBS SocialEnterprise,http://www.hbs.edu/socialenterprise/,"The HBS Social Enterprise Initiative applies innovative business practices and managerial disciplines to drive sustained, high-impact social change. ",http://a0.twimg.com/profile_images/1795588590/twitter-se-crimson-158px-120131_normal.jpg
RadInstitute,Radcliffe Institute,http://radcliffe.harvard.edu/,"The Radcliffe Institute for Advanced Study is dedicated to creating and sharing transformative ideas across the arts, humanities, sciences, and social sciences.",http://a0.twimg.com/profile_images/1213132409/twitter-profile-pic_normal.jpg
jasonshaffner,Jason Shaffner,http://jasonshaffner.blogspot.com,Leader of #highered ERP and information systems. Oversee financial apps strategy and business transformation at Harvard. Opinions are my own.,http://a0.twimg.com/profile_images/1229509034/Jason_Pic_normal.jpg
johncourville,John Courville,http://johncourville.wordpress.com/,"#Project and #operations manager.  Doing what I can to help improve #technology, #business, #leadership, and #communications.",http://a0.twimg.com/profile_images/1258063157/JohnC1_normal.JPG
ljunghahn,Lisa Junghahn,http://www.law.harvard.edu/library/,law librarian,http://a0.twimg.com/profile_images/103868118/alexander_hamilton_2_normal.jpg
HarvardAcadTech,HarvardAcademicTech,,,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png
zhangweiqi,Weiqi,http://www.facebook.com/zhangweiqi,Analyst in TMT consulting. Recent graduate of Harvard College in Social Studies. Interested in many things,http://a0.twimg.com/profile_images/1317190068/209240_890178368251_30254_41558047_4967825_o_normal.jpg
HFRP,HarvardFamilyResProj,http://www.hfrp.org,"Harvard Family Research Project helps stakeholders develop & evaluate strategies to promote the well being of children, youth, families, and their communities.",http://a0.twimg.com/profile_images/1282938554/HFRPLogoMark_normal.gif
innovationlab,Harvard i-lab,http://i-lab.harvard.edu,Supporting innovation and entrepreneurship at Harvard.,http://a0.twimg.com/profile_images/1320778494/harvard_innovation_128_normal.png
hmagclassifieds?,NULL,NULL,NULL,NULL
harvardextended,Ian Lamont,http://harvardextended.blogspot.com,"Blogging about the Harvard Extension School since 2005, tweeting since 2010. Author: @ilamont. Add #harvardx to any HES tweets.",http://a0.twimg.com/profile_images/862289528/veritas_normal.JPG
harvardx,skip,http://about.me/skipprice,"corporate techie by day, husband, & dad on nights & weekends. another multi-thousandaire living the dream in fly-over country",http://a0.twimg.com/profile_images/1726494167/skippropic_normal.jpg
melchiorda,Douglas Melchior,http://www.doal.me,Now @dataxu.  #Saas and #Bigdata Focused Product Manager.  Formerly co-founder of @VaiadCorp #HBS grad at Harvard @innovationlab,http://a0.twimg.com/profile_images/2322815520/2eobbdk8a07eb444ejf3_normal.jpeg
ShorensteinCtr,Shorenstein Center,http://www.shorensteincenter.org,"Joan Shorenstein Center on Press, Politics and Public Policy at Harvard @Kennedy_School. Home of @JournoResource @HKSCommProg. RTs are not endorsements.",http://a0.twimg.com/profile_images/2261031910/twitter-logo-white2_normal.jpg
HarvardGH,HarvardGlobalHealth ,http://globalhealth.harvard.edu,Harvard Global Health Institute,http://a0.twimg.com/profile_images/1213114506/twitter_icon_final_normal.jpg
JournoResource,Journalist'sResource,http://journalistsresource.org,"Curating research, data, context, story ideas. Fr: @ShorensteinCtr @Harvard @Kennedy_School @CarnegieCorp & @knightfdn.",http://a0.twimg.com/profile_images/1321502356/JR-logo20-roundedge_normal.jpg
HarvardMapColl,HarvardMapCollection,http://maps.fas.harvard.edu,"Founded in 1818, the Harvard Map Collection holds over 400,000 antiquarian & modern maps, and provides gis data and support.",http://a0.twimg.com/profile_images/1310244919/globe_normal.jpg
HarvardTechXfer,Harvard OTD,http://www.otd.harvard.edu/,"The Harvard University Office of Technology Development helps entrepreneurs and companies license Harvard technologies.
Please contact: 617.495.3067",http://a0.twimg.com/profile_images/1154365711/image001_reasonably_smalllllll3_normal.jpg
indiangirlblog,AllAmericanIndianGrl,http://www.AllAmericanIndianGirl.com,"Subscribe @ http://eepurl.com/d1j79.
Blogger & Novelist. 4 titles in 7 editions in 4 countries for Penguin/Harlequin/Wiley.",http://a0.twimg.com/profile_images/2216194281/All-American-Indian-Girl_Hand-Up_with-Logo_pink_normal.jpg
julieschell,Julie Schell,http://blog.peerinstruction.net,"Sr Educational Research Assoc., Mazur Group, Harvard. Instructional Designer, UT-Austin. Seeker of educational change, everywhere. Writer on the #flippedclass",http://a0.twimg.com/profile_images/1544902237/Screen_Shot_2011-09-15_at_11.13.13_PM_normal.png
HarvardIOP,Institute Politics,http://www.iop.harvard.edu/,The Institute strives to promote greater understanding and cooperation between the academic world and the world of politics and public affairs.,http://a0.twimg.com/profile_images/2674053840/a34634be1da99b876d73e1791b959f86_normal.png
,NULL,NULL,NULL,NULL
goshabrarian,Joshua Parker,http://www.linkedin.com/in/joshuaparker,Head of Access Services for Humanities & Social Science Libraries at @Harvard_Library. Opinions expressed are my own. ,http://a0.twimg.com/profile_images/1766649817/gosha_normal.jpeg
KevinSchmid,Kevin Schmid,http://KevinSchmid.com,Trying to learn as much as I can and share it as imaginatively and deeply as possible.,http://a0.twimg.com/profile_images/1251643947/183734_1820068631398_1530631320_31940674_8020361_n_normal.jpg
HarvardU_Police,Harvard Univ. Police,http://www.hupd.harvard.edu,The mission of the Harvard University Police Department is to maintain a safe and secure campus by providing quality policing in partnership with the community.,http://a0.twimg.com/profile_images/1554937947/hupd_logo_normal.PNG
HarvardHILS,HILS,http://gsas.harvard.edu/hils,Harvard Integrated Life Sciences is a federation of Harvard life sciences PhD programs that facilitates cross disciplinary academic and research collaboration.,http://a0.twimg.com/profile_images/1539728244/twitter_normal.jpg
dirneherc,New England HERC,http://newenglandherc.org,New England HERC supports higher ed recruitment and retention of outstanding and diverse faculty and staff and assists dual-career couples.,http://a0.twimg.com/profile_images/1119225764/HERC_cropped_normal.jpg
islawmix,islawmix,http://www.islawmix.org,Legal scholars bring clarity to #Islamic law in #US news. Project of @Berkman Center for Internet & Society @Harvard University.,http://a0.twimg.com/profile_images/2328395875/fjlyrpmww1q3nr7e398x_normal.jpeg
KokkalisProgram,HKS Kokkalis Program,http://www.hks.harvard.edu/kokkalis/,"The Kokkalis Program trains, engages, and connects present and future leaders to effectively serve the public good of Southeast Europe. RT  endorsement.",http://a0.twimg.com/profile_images/1577369391/Vimeo_Logo_normal.JPG
thenscottsaid,Scott Yim,http://scottyim.com,"@Harvard '13, Plympton St. enthusiast, co-host for @KBSWorldTV...coming soon to a screen near you",http://a0.twimg.com/profile_images/1487211701/Scott_Yim_Summer_2011_normal.jpg
teisenmann,Tom Eisenmann,http://drfd.hbs.edu/fit/public/facultyInfo.do?facInfo=bio&facEmId=teisenmann,"Harvard Business School professor who studies lean startups, entrepreneurship, platforms, and network effects",http://a0.twimg.com/profile_images/1426346643/Eisenmann_photo_normal.jpg
cynthia,Cynthia Samanian,,Product at Path. HBS '12. Seattle native. Retired food blogger considering a comeback. Lover of all things technology + home.,http://a0.twimg.com/profile_images/1380519125/IMG_1271_normal.JPG
BarryMalinowski,Barry Malinowski,,"currently: Product Manager at edtech startup @UniversityNow | formerly: @Jawbone, @Everlane, @Harvard",http://a0.twimg.com/profile_images/1287365753/LinkedIn_-_2011.02_normal.jpg
OmarRestom,Omar Restom,http://www.linkedin.com/in/omarrestom,"Harvard Business School student and Co-founder of @VaiadCorp, a self-serve platform for directly sold online ads
http://www.vaiad.com/",http://a0.twimg.com/profile_images/1465375751/Omar_LinkedIn_normal.jpg
alishalisha,Alisha Ramos,,"newly minted new yorker, consultant, designer, pad thai lover, harvard alum, INTJ.",http://a0.twimg.com/profile_images/1746276803/Picture_10_normal.png
yuqih,Yuqi,,"Que sera, sera. But a little nudge or a hard shove can do wonders. ",http://a0.twimg.com/profile_images/2520161918/r9s6oxbzq5mul44s8smj_normal.jpeg
HarvardOCS,Harvard OCS ,http://www.ocs.fas.harvard.edu,"Harvard OCS is Harvard University FAS Office of Career Services. Follow us for program information, live tweeting of OCS events, and career related links. ",http://a0.twimg.com/profile_images/374406946/ocs_logo_black_transparent_small_normal.jpg
HMSCountway,Countway Library,https://www.countway.harvard.edu/index.html,"HMS Library, fostering advancement of education, scholarship & professional practice in medicine, biological sciences, public health & dentistry.",http://a0.twimg.com/profile_images/1348060206/countway_normal.jpg
cnct2res,Connect to Research,http://www.connecttoresearch.org/,Community Connect to Research is a health information resource for patients and families.,http://a0.twimg.com/profile_images/1429393000/safe_image_normal.png
stuckeycm,Carol Stuckey,http://dce.harvard.edu,Responsible for marketing at Harvard Div of Cont Ed. Marketing instructor. Interested in services marketing and business of higher ed. Views are my own.,http://a0.twimg.com/profile_images/1827498968/Screen_Shot_2012-02-14_at_2.54.51_PM_normal.png
tmac721,Tommy MacWilliam,http://tommymacwilliam.com,"Lover of life, typography, and JavaScript.",http://a0.twimg.com/profile_images/1824170075/44703_462871062888_545482888_6383039_115727_n_normal.jpg
lexiberylross,Lexi Ross,http://lexiross.com,"@Harvard student, technophile, feminist, loyal Californian. I write code and think about cats.",http://a0.twimg.com/profile_images/1909477451/image_normal.jpg
zhamed,Zach Hamed,http://zhamed.com,"Harvard College Junior | Collegiate School '10 | Native New Yorker | Tweet about @Harvard, classes, #tech, #design, #UI / #UX, #startups, #education, etc.",http://a0.twimg.com/profile_images/1828188815/eightbit-8d55fe3f-30d1-4d58-842c-d3c8ead5c98e_normal.png
thepunit,Punit Shah,http://punit.org,"Student. Technology Lover. Dreamer for a better tomorrow.
I am P-unit.
",http://a0.twimg.com/profile_images/1542897321/PunitShah_small_normal.jpg
harryroylewis,Harry Lewis,http://people.seas.harvard.edu/~lewis/,,http://a0.twimg.com/profile_images/1390351180/HRL_normal.jpg
joelsanchez99,Joel Sanchez,,"Student @ Harvard University. Interested in entrepreneurs, business management, marketing and consulting. Goal: help people. Past: United States Navy
",http://a0.twimg.com/profile_images/1616798033/Screen_shot_2011-11-01_at_2.41.18_AM_normal.png
